Weight Vector                  | Iso Sig                                                                           | Simplified IsoSig                                                                 
[0, 0, 4, 2, 5, 11, 5, 5, 7]   | rLLvvPAPPAMQcbellklnijmonmqpppqhhhabhmkkppupswffb                                 | iLAwMMcbcbdfgghhhhjqjiqsk                                                         
[0, 0, 5, 0, 4, 6, 7, 8, 9]    | vLLLLLPLAPwzQAQbefiihjmlkonnpsqrtstuuxxaafgxlhrakjrjjcdcmfo                       | gLLPQcdcfeffhsrhqos                                                               
[0, 0, 5, 0, 4, 8, 7, 6, 9]    | xLLLvMvzPPMzQPAQcadgikiqjrqnnrottruvtwwvwbxmtxjacamooxsmmsfurxuuw                 | eLAkbcbddhhjqn                                                                    
[0, 0, 5, 0, 4, 9, 6, 7, 8]    | uLLvLvvMMQQwQQccdgpqkrknollonstqrrsthsgaadpxtltbfgmancvvo                         | hLALAkcbbeffggqqnnmxkj                                                            
[0, 0, 5, 1, 2, 9, 7, 7, 8]    | sLLvMvLPPPAQQcdfgnokmkmqpmpoqqrrhsagaaullgifgfnitdg                               | fLAMcbccdeeemkihn                                                                 
[0, 0, 5, 1, 3, 10, 6, 7, 7]   | rLLPvwQzMvQQcbcefgjiklknqnqoppqarianqldpsqfgfoccs                                 | iLLALQcbddcfgghhdwjjctuss                                                         
[0, 0, 5, 1, 4, 4, 9, 9, 7]    | rLLLwwMzMPAQccdggfhlmjnmolpoqqqqkmmkkmwvpkabxwixi                                 | eLAkbccddemken                                                                    
[0, 0, 5, 1, 4, 8, 6, 6, 9]    | qLLvMzQwMMPkcdfggikkjlnmoppophsagcsddlhpsaargo                                    | jLALLAQbcbefhgihihhjsqjjhjr                                                       
[0, 0, 5, 1, 4, 10, 6, 8, 5]   | qLLLLLALwQQkcdgfjiiknpplnonophshcmskxammvkprxk                                    | iLAMLPcbcbdeghhhxxjqqjiqi                                                         
[0, 0, 5, 1, 4, 11, 6, 7, 5]   | rLLMLLMvQPzQcacdehjihnklmopqpqqnkanqavcdmbkpaukrr                                 | jLAMLLQbcbdeghiiihhjhxjqxoj                                                       
[0, 0, 5, 1, 6, 3, 8, 7, 9]    | qLLLvPQvAQPkacefgijjlnlomopppjrwgbixwuiaaffami                                    | eLPkbcddddrwos                                                                    
[0, 0, 5, 1, 6, 6, 8, 6, 7]    | uLLvPzMzLQLMMQccdigfihknmloqprssrtttawugffvlbgrixtvrvrmxu                         | hLLPAkaceedfggjkxknnqw                                                            
[0, 0, 5, 1, 7, 10, 6, 5, 5]   | rLLLvPvwAQQQcbegkimlokpkpnqnqpqahmhcmlahhakscrwcv                                 | gLLAQaceefefnkuxxnn                                                               
[0, 0, 5, 1, 8, 5, 7, 7, 6]    | vLLvLAwvMwPMQQQaehjhgpnostqqnourtustubpkanotrktaeqfgigbfovo                       | cMcabbjaj                                                                         
[0, 0, 5, 2, 3, 8, 7, 7, 7]    | yLLLLwLwAMLwMMMQQacefhhikjlnrotqvtvwuuuxxxbrwwaqrgbsiawanmixuitwgkk               | gLALQbcbefffxxjnmxm                                                               
[0, 0, 5, 2, 4, 4, 9, 8, 7]    | uLLLzMvAPwQzAQccddghhjlkonmmpqsrtstthsggbbagbapbgbrduurnc                         | eLAkbccddemkij                                                                    
[0, 0, 5, 2, 4, 7, 6, 7, 8]    | vLLLLLvMMPQLLQQbefiihmlnmqpoooutsustuxxaarsihvgaxbkcaxwpnis                       | kLAwLPAkcbbdfghihjjhhkhjqssshr                                                    
[0, 0, 5, 2, 4, 9, 6, 5, 8]    | tLLvPLAPwPPPPkcdhgjkhlilmnqoprssrshkhghacavhfiubgeaqug                            | hLALPkbcbegfggxhjshqos                                                            
[0, 0, 5, 2, 4, 10, 7, 6, 5]   | tLLLvLAALwQMQkccggllhiknmpnosqrsrsajmsaqvcoojagwdoscfv                            | hLALPkbcbegfggxhnshqos                                                            
[0, 0, 5, 2, 5, 5, 8, 6, 8]    | xLLwvALAPvMLAPQQccedijhjiokprottqvwuuwvuwpajjarusjgaictxfaanwitfc                 | cPcbbbqxh                                                                         
[0, 0, 5, 2, 5, 7, 6, 8, 6]    | wLLLwvwQAzAAMMPkcdefglkijknopqpstruuvvvhsdaclmfosomalmuxcasmmq                    | dLQbcbchxjj                                                                       
[0, 0, 5, 2, 5, 10, 6, 7, 4]   | rLLLvAMLMQLQcaedjgilknnnmoqppqqbqxqrxecmlmxesjckr                                 | gLAMPbcbdeffhhjqqhk                                                               
[0, 0, 5, 2, 6, 8, 7, 6, 5]    | wLvALMMzzLPwzQQkadffghikllppnorsvtsuvuvbainvmavmxvrwoamecwosff                    | gLLAQbcedfeftsqsxwk                                                               
[0, 0, 5, 2, 6, 10, 6, 6, 4]   | vLLvMwPLAzAPwQQcdfefhkjmjomqrspsututuhsaofnulhgunmmnoghpilf                       | gLLMQacdefefjkaknkr                                                               
