Weight Vector               | Iso Sig                                                        | Simplified IsoSig                                              
[6, 3, 0, 3, 4, 2, 2, 4, 0] | pLLvLzMPMQQbegkkkmjinoolmnohhphmmafvhalofoc                    | hLALAkbcbeffggxhjsuuwk                                         
[6, 3, 1, 2, 4, 3, 1, 3, 1] | nLvAALAPPkbfefgjhikllmmmxhqaaawqbkrlal                         | kLLvLQQkcdgghjijiijhsgfvccrwrg                                 
[6, 3, 1, 2, 5, 2, 2, 3, 0] | pLLALAzvMQQbecdfhgjlmlonmooxxofctoficffwrfk                    | iLALMMcbcbeffghhhxwnddoxr                                      
[6, 3, 1, 3, 5, 0, 2, 4, 0] | mLLLLALQQbedhhihklkllkxxfvckcliiorn                            | hLLMAkacdefeggjkakkkxr                                         
[6, 3, 2, 2, 5, 1, 2, 3, 0] | pLLALAzvMQQbecdfhgjlmlonmooxxofctofivffwjfk                    | iLALMMcbcbeffghhxxnnddoxr                                      
[6, 3, 4, 2, 0, 4, 2, 3, 0] | oLLMvzLAQQcbeceglkijlnmmmnxxoxflhlbcafnrg                      | gLLAQbcedfeftsajqnn                                            
[6, 3, 4, 2, 1, 1, 5, 0, 2] | mLLLwLAQQcddfijihjlklllgfamddkkofbc                            | iLALLQcbcbefhgghhhwsqjskj                                      
[6, 4, 0, 2, 6, 0, 1, 5, 0] | pLvLAMzLMQQcfgfehimknnoloonllalokslcnsaviib                    | gLLAQbcedfeftsajhnr                                            
[6, 4, 2, 1, 4, 0, 3, 3, 1] | pLLMLvQPvQQaedfgihkljnnooonbqailfbwqfeojgfr                    | hLAMzkbccdefggemkexqqn                                         
[6, 4, 3, 1, 3, 0, 3, 2, 2] | oLLLAvvQQQcbcfgeiklmnlnlnmdfpadosjjasevek                      | iLAwMPcbcbdfgghhhhjhrllck                                      
[6, 5, 0, 0, 7, 0, 0, 6, 0] | sLLAPvAwMLPPQcedcfghjimloqorpprratwvkwdoghsahsxfopi            | hLAMzkbcbdefgghhwhhhhw                                         
[6, 5, 0, 1, 5, 2, 0, 5, 0] | qLLLvLAwQMQkcdghlimoomkknpppohshvashamgofoqeqw                 | jLAMLLQbcbdeghhiixxnxxjqisk                                    
[6, 5, 2, 0, 5, 0, 1, 4, 1] | nLALvMMLQkcbbeijjilmkmlmqqnnnttbaancnn                         | iLAMzMcbcbdefghhhhjqqqqqj                                      
[6, 5, 2, 0, 5, 1, 1, 4, 0] | oLALvMMwPQccbbeijjikknnnmmqqnnnttbuncvcbg                      | iLAMzMcbcbdefghhhhwhhhxxk                                      
[7, 0, 0, 5, 1, 1, 6, 3, 1] | uLLLMvvAQPwMAQccdgfglmojmoppoqpssrtthshaglaunbumiiapccbdo      | mLLLLLQPQcdgghiiklkllkhshgvgsuhuosn                            
[7, 0, 0, 6, 1, 2, 6, 0, 2] | pLLLMwLMwQQcdgfefikllomonnohshasslavohphkwj                    | jLAMzMPbcbdefghiihhjhhhxqqj                                    
[7, 0, 0, 7, 1, 1, 8, 0, 0] | oLLvAPMAMPcbeghjigkkklmnnnhhuahgkxdehhhgb                      | nLLvLPAQMkbefkhjilijjmmmxxxxfrvxnfwxxa                         
[7, 0, 0, 7, 1, 2, 6, 1, 0] | nLLvAPPAMkbeghjihkkklmmmhhhihgjedqhhah                         | nLLvAPPAMkbeghjihkkklmmmhhhihgjedqhhah                         
[7, 0, 0, 8, 0, 1, 8, 0, 0] | mLAMzwLMQbcbdefgjjlkllhhjhhhhmmassn                            | iLAMzMcbcbdefghhhhjhhhhqn                                      
[7, 0, 0, 8, 1, 0, 8, 0, 0] | nLAMzwvAQkbcbdefgljkklmmhhjhhhhamsrnof                         | kLAMzLPkbcbdefhjijjhhjhhhkhxck                                 
[7, 0, 1, 5, 2, 2, 5, 2, 0] | oLLvAMwPPQccdfhfjilmnnmmlnhsahslahbaxovnm                      | jLLAPLQcdedegiihitkxnjnxprn                                    
[7, 0, 1, 6, 2, 2, 6, 0, 0] | oLLvLPPQzQcbefkhlijjjmnlnnxxxxwdcvfgxxwxa                      | oLLvLPPQzQcbefkhlijjjmnlnnxxxxwdcvfgxxwxa                      
[7, 0, 1, 7, 0, 1, 8, 0, 0] | pLLvPPPAMzQadihfgkjkklmnooobxxnwkxiapxxxxvc                    | jLAMLLQbcbdeghiiixxjxxjqxoj                                    
[7, 0, 1, 7, 1, 2, 6, 0, 0] | nLAMzvvQQkbcbdefikjllmmmxxjxxxxwrksfgg                         | kLAMLLAkbcbdeghhijjxxjxxjqijqj                                 
