Weight Vector               | Iso Sig                                                   | Simplified IsoSig                                         
[3, 2, 2, 0, 5, 3, 1, 2, 3] | nLLAvAPLQkbedeghkkjjmlmmxxrxrfmanjxnll                    | gLAMPbcbdeffhhwhxqs                                       
[3, 2, 3, 0, 5, 0, 1, 5, 2] | nLLLLPLPQkbegfhiiklmlklmxxlxcvgxxnvkfw                    | hLLAAkbcdeefggxkrllcxn                                    
[3, 2, 3, 0, 5, 2, 0, 5, 1] | nLLLLPLAQkbegfjiijklmlmmxxlxxvgdxxvfgr                    | iLLLPQccddgfhhghpkrrknnso                                 
[3, 2, 3, 0, 5, 5, 0, 2, 1] | pLLvLLPAMQQcdgijkhlnookmmnohsgvsinpuamfofbc               | iLALLQcbcbefhgghhhwsqjjww                                 
[3, 2, 3, 0, 6, 2, 1, 4, 0] | mLLvLQAQPbefiigjijjkllxxmvcobccfqqn                       | hLAMzkbcbdefgghhwhxxhs                                    
[3, 2, 3, 1, 3, 6, 0, 2, 1] | mLvAwzAQQcdefgjkkiklllljaqnaqhlccwc                       | iLALMMcbcceffghhemkbtiwhw                                 
[3, 2, 3, 1, 6, 1, 0, 4, 1] | oLLLLPLPMQcbegfjiikjllnnmnxxlxxvgxaxfhxvq                 | gLAMPbcbdeffhhwhhqn                                       
[3, 2, 3, 6, 0, 1, 2, 0, 4] | mLLvLQAQPbefiigjijjkllxxxvcobcbfqqn                       | iLAMzMcbcbdefghhhhjhhqxxj                                 
[3, 2, 3, 6, 0, 1, 4, 0, 2] | oLAvvMwQPQcbcbhjjkjklmlmnnxxjajririllgcwv                 | iLLLAQccdgfehgghqcqhqqcnw                                 
[3, 2, 4, 0, 4, 0, 3, 2, 3] | pLvLALwQwQQcfefhjmikmolmonopuppsplopmafkaof               | hLALAkbcbeffggxxnnmxkk                                    
[3, 2, 4, 0, 6, 3, 1, 2, 0] | oLAvLLPQLQcbcbfjikjkjlmmnnxxjifrecebgrgrg                 | hLAMzkbcbdefgghhjqqhhw                                    
[3, 2, 4, 3, 2, 0, 4, 0, 3] | pLLLLvAPAQQccfgihilnmolonnopvagnncqwcefagnp               | iLLPPPcaceegfhghnkxkqnxwr                                 
[3, 2, 5, 0, 5, 4, 1, 1, 0] | oLLALvzAQQcbecdhlkkjnlmmnnhhofhusfjeovjtt                 | iLAMzMcbcbdefghhhhjhxxhhr                                 
[3, 2, 5, 1, 5, 4, 0, 1, 0] | nLLLwwLQQkbedgilmljjjmmlhhfihliihgborn                    | iLLPPMccdcffeghhqsjajnjxr                                 
[3, 2, 5, 3, 2, 1, 0, 1, 4] | oLvAMvPAQPccdeghijkjlkmmnnljaanalqlokpqkv                 | fLAMcbcbdeehxjxhs                                         
[3, 2, 5, 3, 2, 3, 2, 0, 1] | oLLAvLQvQQcbecdhkkimkmnnnmhhofdauahvtaovn                 | iLALLQcbcbefhgghxhnsqjskj                                 
[3, 2, 6, 0, 4, 5, 0, 1, 0] | rLLLwQLLzPAQcbedgifgjmkpomnoqqqhhfhhcjdhvauasohth         | iLALLQcbcbegfghhxxjnarkkr                                 
[3, 2, 6, 1, 3, 3, 0, 2, 1] | mLvAMLLQQcdeghijijlklllraanxlhlvscr                       | hLALAkbcbeffggxxnnmxnr                                    
[3, 3, 0, 4, 4, 3, 2, 0, 2] | rLLvAzPAPwQPcbeghjhgilmnlpopqqqahxxhvgvxbacxardel         | jLvLAQQcfghhgfiiillaegrwwkn                               
[3, 3, 1, 4, 4, 3, 2, 0, 1] | nLLLALPzQkbedgfijjkkmlmmhhwhhhagojheov                    | jLvPAQPafegeghgiijqxgrbxbqw                               
[3, 3, 2, 2, 3, 5, 0, 1, 2] | nLLMvPwQMkbdefhgjiklkmmmhgatvomugbvdma                    | kLvPMLQkccgfhjihijjhrahwtxvhlw                            
[3, 3, 4, 6, 0, 0, 2, 0, 3] | nLLLMLLQAkcddffhjkkjklmmtgfagugwwfooxr                    | jLAwLPQcbbdfghihihhkhjqjsks                               
