Weight Vector               | Iso Sig                                                     | Simplified IsoSig                                           
[0, 1, 2, 0, 3, 7, 4, 3, 5] | qLLwvMzPzQQkcediilkjjolnpmopptarjnapeebfoabbae              | fLLQcacddeejkaikr                                           
[0, 1, 2, 1, 5, 7, 3, 2, 4] | nLLLvLMQQkcddkghjlmmkmlltgfavwmhgfsvcg                      | jLvLMQQcffhhgiiihllilggbgck                                 
[0, 1, 2, 2, 0, 5, 4, 4, 7] | nLLLLPLPQkbefijihjjkllmmxxaaxrcxahonkk                      | iLAMzMcbcbdefghhhhjhhqqqn                                   
[0, 1, 2, 2, 0, 6, 5, 6, 3] | oLAvvMLPQQcbcbhjiljmmlnnlnxxjajnicqlmcrrc                   | iLALPPcbcbegfhhhhhjshqxip                                   
[0, 1, 3, 0, 6, 4, 4, 4, 3] | rLLMLwLzQLPQcacdehgjknmkoqoqppqbkacqaoaltmaihpegv           | gLLPQaceedffjkxknnn                                         
[0, 1, 3, 2, 0, 6, 5, 5, 3] | qLLLMLvAMAQkcdgfgfkkjnompmopphshagcagbeurlrjjr              | hLALAkbcbeffggxxjnmxkk                                      
[0, 1, 3, 2, 5, 7, 2, 1, 4] | nLvAvwPQQkcdeilhkmijkmlmurujxfmqcmssws                      | kLLvLQQkcdgfjhijiijhsgvrfocsfg                              
[0, 1, 3, 3, 2, 6, 4, 3, 3] | pLLAvLMAMAQbcedikijilnmnoootsxfiatkowahawvr                 | gLLPQaceedffjkxkjnn                                         
[0, 1, 3, 3, 4, 5, 2, 1, 6] | oLLvzLPMQQccdigijmijlmnlnnawurfaxftrrvbcc                   | hLLPAkaceedfggjkxknnqs                                      
[0, 1, 3, 3, 5, 7, 1, 1, 4] | qLvAwvALQMQkcdeggknljomlnpppopjaucxwcbjjjnteto              | jvLALQQcdeihhgihijgotxjjjsc                                 
[0, 1, 4, 0, 3, 5, 3, 4, 5] | oLLLMvPQzQccdefhlikijmnnmnaruawtuamfaaeiw                   | gLLAQbcedfeftsqsxwr                                         
[0, 1, 4, 0, 5, 7, 2, 4, 2] | nLLwMzLPQkbeefeiiklmlmmlhhaaahaagoovsc                      | fLAMcbcbdeehhjqxk                                           
[0, 1, 4, 1, 5, 3, 2, 4, 5] | nLLvzPAAQkcdifghjkimllmmawufrsaxvrsccs                      | gLLAQbeddfffhhokxjo                                         
[0, 1, 4, 1, 5, 8, 1, 2, 3] | pLLvAvMMQPQcefhihimmnklnmoopaauokfagosfkfmb                 | hLALMkbcceffgglpkkexbk                                      
[0, 1, 4, 1, 6, 8, 1, 1, 3] | nLvAvAPPQkcdeigklikjlmmmurujbmxcmmcjjr                      | jLAvAMQbccefhhiiilpksujjqdu                                 
[0, 1, 4, 2, 2, 6, 2, 4, 4] | pLLvLwQMMMQcdefghjkklnmonootfofcvfelltsagxh                 | fLAMcbcbdeehhwhxn                                           
[0, 1, 4, 2, 3, 2, 6, 3, 4] | pLvLMLLQAPQbdhgghiljmknonooewxksosmecfeqeao                 | eLPkbcdddhrrnk                                              
[0, 1, 4, 2, 3, 4, 2, 3, 6] | nLLLzMwAQkcddgijhkkjmlmmpkrgaakmmkxgla                      | fLAMcbcbdeehhwhhw                                           
[0, 1, 4, 3, 3, 5, 2, 4, 3] | qLLwMwLMMPMkcedgfhlikknmnooppuarajjauwwhahokug              | hLALMkbcceffggemkbtiwk                                      
[0, 1, 4, 3, 5, 3, 4, 2, 3] | pLLLALMPLAQcdefgjhkljmnnoooaruatqdbafuuvded                 | hLLLQkbdeegggfxnidpvsj                                      
[0, 1, 4, 3, 6, 5, 2, 1, 3] | oLLLLLvQQQcccfikjkjmllmlnnakavauppudekjww                   | hLALAkbcbeffgghxjnmxkk                                      
[0, 1, 4, 4, 3, 5, 3, 2, 3] | oLvAwQLLPQccdefhgijklnmmnnpjaqjvaqbfatqqb                   | gLLAQbcedfeftsqsqsj                                         
[0, 1, 5, 0, 6, 7, 2, 3, 1] | nLLALvwQQkbcedhjmmmjkllltsafxajfbcfjvf                      | fLAMcbcbdeehhjqqs                                           
[0, 1, 5, 0, 6, 8, 1, 2, 2] | mLvALAAPQcdefigjhlllkkurucjrdfaxrgr                         | gLLAQbcedfeftsasxnk                                         
[0, 1, 5, 0, 7, 7, 2, 2, 1] | pLLLwLMAPMQcdgffikkjmlnmooohshacampmakapnjb                 | fLAMcbcbdeehxjxhw                                           
[0, 1, 5, 1, 4, 6, 2, 1, 5] | nLLLLvMQQkbdgfihmjjklkmmhgmgckumtigwoo                      | iLALLQcbccefhgghemkbiwjjk                                   
[0, 1, 5, 2, 3, 7, 2, 3, 2] | nLLzAvMQMkcdefghikljlmmmpfqauqwgbfkuai                      | lLLLPPLQcbcehggijkkjktspqnnxaarkn                           
[0, 1, 5, 2, 4, 0, 5, 3, 5] | oLLLLLMMMQcbedgkhjijlnmnmnxxfvtfeohmeflgp                   | hLLLQkcdegffgghsdqmnjk                                      
[0, 1, 5, 3, 6, 4, 2, 1, 3] | oLLLLLzPQQcccfikjjknllnlnmakavahttpdevjkn                   | iLLLQMcbdeeggghhxnidpvsxr                                   
[0, 1, 6, 0, 4, 1, 4, 5, 4] | pLLvLzAPQPQbefklgjmkmklonooxxxxagfaxmaxnofw                 | hLLAMkbeddfggghhokxhmu                                      
[0, 1, 6, 0, 4, 7, 2, 2, 3] | qLLvMwMvQMQkcdfghijnjmopoppnohsagsslhcgsqjdqvk              | hLLPAkaceedfggjkxknnxk                                      
[0, 1, 6, 0, 7, 8, 1, 0, 2] | pLLvLAvAQQQbefgihjmokmllnooxxxvcofpaxobgsfv                 | fLAMcbcbdeehxjqhr                                           
[0, 1, 6, 1, 5, 0, 4, 3, 5] | pLLLvALPPQQbedjjmniljmolnoohhwhaexoahojbjgj                 | iLLLPQccdgehfghhhshhwwwcw                                   
[0, 1, 6, 1, 7, 5, 2, 0, 3] | pLLMLvzAQAQacdehkmiljknmooonkanqkecdvcaoxtq                 | iLAMLPcbcbdeghhhhhjhxjiqi                                   
[0, 1, 6, 2, 4, 2, 2, 2, 6] | rLLvzPAQLzMQccdifkhjhikloonqqpqawufxsavvqbxcgadcv           | eLAkbcbddhhwhr                                              
[0, 1, 6, 2, 4, 5, 3, 1, 3] | rLLvPwwLQPQPcbceihkmomonnlpnqqqdfpnvihaanogruohvn           | hLALAkcbbeffggqhknmxkk                                      
[0, 1, 6, 2, 4, 7, 2, 3, 0] | pLLLLPLLPQQbeffjgiknnmooomnxxmxxogucvrsgskb                 | jLAwwAQbcbdfghiiihhjhrhxqti                                 
[0, 1, 6, 2, 5, 8, 0, 1, 2] | nLLvAMMLQkcdfhfjihllkmmmhsaqslankbgapl                      | jLLLPPQcddhfgiihipkrbkwipoi                                 
